onset	duration	concept	condition
2.67773	0.5	marigold 	subFA
5.74193	0.5	nut 	subCR
14.786303	0.5	chandelier 	subHits
20.335716	0.5	moth 	subCR
30.894938	0.5	toaster 	subCR
34.944192	0.5	sparrow 	subCR
45.565767	0.5	prawn 	subCR
55.606248	0.5	dragonfly 	subMiss
58.65167	0.5	kite 	subHits
67.194978	0.5	mat 	subCR
74.240203	0.5	brandy 	subFA
79.789416	0.5	camera 	subMiss
86.338701	0.5	olive 	subHits
95.882549	0.5	otter 	subCR
98.927329	0.5	coach 	subHits
104.470316	0.5	clam 	subCR
110.017153	0.5	doughnut 	subHits
119.565199	0.5	spear 	subCR
125.60798	0.5	lamp 	subCR
132.648441	0.5	walrus 	subCR
136.187001	0.5	flounder 	subFA
143.726403	0.5	elephant 	subCR
151.271746	0.5	motorcycle 	subHits
160.320776	0.5	bolts 	subHits
168.36996	0.5	telephone 	subMiss
172.414439	0.5	horse 	n/a
180.458675	0.5	crab 	subMiss
185.008236	0.5	radio 	subCR
194.557147	0.5	millipede 	subHits
205.100446	0.5	earmuffs 	subFA
208.645622	0.5	starling 	subMiss
217.225805	0.5	mushroom 	subFA
223.268776	0.5	dandelion 	subFA
226.813705	0.5	gown 	subCR
233.857886	0.5	patridge 	subMiss
241.396178	0.5	mirror 	subFA
252.43573	0.5	tuba 	subFA
256.975217	0.5	recorder 	subCR
261.020051	0.5	rabbit 	subHits
270.569026	0.5	eagle 	subHits
280.118019	0.5	bra 	subCR
287.167268	0.5	satsuma 	subHits
290.209946	0.5	locust 	subMiss
296.749463	0.5	tiger 	subHits
306.795171	0.5	hawk 	subMiss
313.844378	0.5	cello 	subFA
317.394109	0.5	avocado 	n/a
327.936741	0.5	whisky 	subHits
332.982477	0.5	carnation 	subCR
337.53192	0.5	hyena 	subHits
343.581226	0.5	fir 	subFA
351.130436	0.5	spatula 	subCR
359.673951	0.5	harp 	subHits
367.212935	0.5	tricycle 	subFA
376.257781	0.5	box 	subCR
386.30714	0.5	mitten 	subCR
394.349746	0.5	spade 	subHits
404.888982	0.5	butterfly 	subHits
411.428644	0.5	bottle 	subFA
422.467562	0.5	table 	subHits
427.512326	0.5	lizard 	subCR
432.561804	0.5	blender 	subCR
438.611117	0.5	lips 	subCR
448.653623	0.5	balloon 	subHits
453.693809	0.5	turnip 	subFA
463.738435	0.5	sultana 	subHits
468.787974	0.5	raft 	subHits
479.836795	0.5	cart 	subHits
488.38586	0.5	sandwich 	subHits
492.429156	0.5	monkey 	subCR
501.47444	0.5	banjo 	subHits
512.523346	0.5	chestnut 	subCR
520.572376	0.5	gong 	subHits
527.1148	0.5	chisel 	subCR
536.160764	0.5	deer 	subHits
542.210167	0.5	snail 	subHits
550.759315	0.5	seagull 	subMiss
554.808773	0.5	nose 	subCR
559.358377	0.5	bone 	subFA
562.900699	0.5	banana 	subCR
573.940105	0.5	panther 	subFA
580.486031	0.5	chipmunk 	subMiss
